,book_title,book_genre,book_rate,successfull_book,paperback,hardback,author,number_of_pages,book_length_mm,book_width_mm,book_depth_mm,book_weight_grams,publication_day,publication_month,publication_year,publisher,publication_city,publication_country,language,bestsellers_rank,price_nis
2717,JIMMIE G. - The extraordinary life and tragic death of a Scottish motorcycle racing champion,sport,,0,0,1,Paul W Guthrie,346.0,254.0,203,27.0,"1,166",1,Oct,2019,Paul Guthrie,Germany,Germany,English,"443,163",179.62
2718,Custom Bicycles : A Passionate Pursuit,sport,3.88,0,0,1,Christine Elliot,240.0,261.0,261,22.86,"1,360",16,Oct,2012,Images Publishing Group Pty Ltd,Mulgrave,Victoria,English,"384,227",118.47
2719,Unai Emery: El Maestro : (New English Edition),sport,3.74,0,0,1,Romain Molina,,246.0,164,27.0,511,1,Nov,2018,Tales From,Redbourn,United Kingdom,English,"405,045",105.04
2720,Match! Football Skills (2022),sport,,0,0,1,Magazine,64.0,286.0,191,10.16,385.55,1,Jan,2022,Pillar Box Red Publishing Ltd,Edinburgh,United Kingdom,English,"398,830",76.09
2721,"Newcastle United On This Day : History, Facts & Figures from Every Day of the Year",sport,3.0,0,0,1,David Potter,160.0,192.0,121,12.7,226.8,1,Sep,2013,Pitch Publishing Ltd,Hove,United Kingdom,English,"387,669",
2722,The History of Cycling in Fifty Bikes : From the Velocipede to the Pinarello: The Bicycles that Have Shaped the World,sport,3.11,0,0,1,Tom Ambrose,224.0,233.0,176,22.0,717,15,Oct,2013,Potter/Ten Speed/Harmony/Rodale,New York,United States,English,"386,456",104.13
2723,Heaven Is a Playground : 4th Edition,sport,4.21,1,0,1,Rick Telander,272.0,229.0,152,28.0,449,19,Sep,2013,Sports Publishing LLC,New York,United States,English,"386,652",83.62
2724,Running: Cheaper Than Therapy : A Celebration of Running,sport,3.51,0,0,1,Chas Newkey-Burden,208.0,198.0,129,17.78,290,16,Jan,2018,Bloomsbury Publishing PLC,London,United Kingdom,English,"63,566",61.77
2725,Seve : His Life Through The Lens,sport,,0,0,1,David Cannon,176.0,280.0,280,20.32,"1,456.03",21,Jun,2021,Vision Sports Publishing Ltd,London,United Kingdom,English,"359,626",157.96
2726,Rallying 2021 : Moving Moments,sport,5.0,1,0,1,David Evans,240.0,210.0,297,27.0,"1,448",15,Feb,2022,McKlein Media GmbH & Co. KG,Germany,Germany,German,"8,197",216.5
2727,Forghieri on Ferrari,sport,4.2,1,0,1,Daniele Buzzonetti,304.0,295.0,265,33.02,"2,313.32",1,Jul,2013,Giorgio Nada  Editore,Vimodrone,Italy,English,"387,907",261.57
2728,Norie's Nautical Tables,sport,,0,0,1,Capt AG Blance,568.0,297.0,210,37.0,"1,766",1,Jan,2019,"Imray, Laurie, Norie & Wilson Ltd",Huntingdon,United Kingdom,English,"539,639",148.78
2729,"Stables : Beautiful Paddocks, Horse Barns, and Tack Rooms",sport,4.09,1,0,1,Kathryn Masson,256.0,274.0,250,29.0,"1,678",28,Nov,2017,Rizzoli International Publications,New York,United States,English,"361,127",209.94
2730,The Little Grower's Cookbook : Projects for Every Season,sport,,0,0,1,Ghillie James,384.0,198.0,254,25.4,"1,270.06",5,Apr,2021,Lettuce Publishing Ltd,United Kingdom,United Kingdom,English,"307,963",91.12
2731,"The Rules of Association Football, 1863 : The First FA Rule Book",sport,3.6,0,0,1,Sir Bobby Charlton,72.0,148.0,100,10.0,98,5,Aug,2009,Bodleian Library,Oxford,England,English,"409,551",43.25
2732,Maradona : The Boy. The Rebel. The God.,sport,3.37,0,0,1,Guillem Balague,384.0,238.0,158,40.0,640,8,Feb,2022,Orion Publishing Co,London,United Kingdom,English,"380,347",82.21
2733,Magdalena : River of Dreams: A Story of Colombia,sport,4.29,1,0,1,Wade Davis,432.0,242.0,168,38.0,850,15,Sep,2020,Alfred A. Knopf,New York,United States,English,"354,234",114.79
2734,Immortals of Australian Horse Racing : Track enthusiasts endlessly debate who are the best racehorses across different eras.,sport,,0,0,1,Alan Whiticker,208.0,,,,,15,Sep,2021,Rockpool Publishing,Australia,Australia,English,"382,006",156.82
2735,To Live : Fighting for life on the killer mountain,sport,3.8,0,0,1,Elisabeth Revol,160.0,240.0,162,20.0,450,1,Oct,2020,Vertebrate Publishing Ltd,United Kingdom,United Kingdom,English,"381,352",104.63
2736,Moto Guzzi : 100 Years,sport,5.0,1,0,1,Jeffrey Schnapp,240.0,311.0,244,25.4,"1,896.02",12,Oct,2021,Mondadori Electa,Milano,Italy,English,"27,333",251.11
2737,14 Minutes : A Running Legend's Life and Death and Life,sport,3.65,0,0,1,Alberto Salazar,272.0,235.0,159,24.0,531,10,Apr,2012,Rodale Incorporated,Pennsylvania,United States,English,"376,935",100.89
2738,"Kevin Pietersen on Cricket : The toughest opponents, the greatest battles, the game we love",sport,3.67,0,0,1,Kevin Pietersen,288.0,169.0,237,30.0,554,22,Dec,2015,"Little, Brown Book Group",London,United Kingdom,English,"355,737",79.46
2739,Rugby : Be on the Ball with the Greatest Game on Earth,sport,4.67,1,0,1,DK,64.0,283.0,224,10.0,536,1,Aug,2019,Dorling Kindersley Ltd,London,United Kingdom,English,"378,229",57.6
2740,The Little Book of Irish Athletics,sport,,0,0,1,Tom Hunt,160.0,198.0,129,10.16,272.16,1,Nov,2017,The History Press Ltd,Stroud,United Kingdom,English,"342,834",68.46
2741,A History of Sailing in 100 Objects,sport,3.93,0,0,1,Barry Pickthall,224.0,246.0,189,25.4,972,27,Sep,2016,Bloomsbury Publishing PLC,London,United Kingdom,English,"396,877",97.11
2742,The Wind Book for Rifle Shooters : How to Improve Your Accuracy in Mild to Blustery Conditions,sport,4.21,1,0,1,Linda K. Miller,152.0,279.0,216,17.78,929.86,26,May,2020,Skyhorse Publishing,New York,NY,English,"365,558",106.22
2743,All Crazee Now : English Football and Footballers in the 1970s,sport,4.7,1,0,1,David Tossell,496.0,240.0,160,45.72,816.47,1,May,2021,Pitch Publishing Ltd,Hove,United Kingdom,English,"54,124",100.35
2744,Taking the Tide Where it Serves,sport,,0,0,1,Dave Adamson,346.0,234.0,160,22.0,"1,010",30,Apr,2021,David E Adamson Publishing,United Kingdom,United Kingdom,English,"350,223",111.29
2745,Distant Shores : Surfing the Ends of the Earth,sport,4.29,1,0,1,Chris Burkard,160.0,283.0,212,22.0,950,22,Sep,2020,AMMO Books LLC,United States,United States,English,"49,572",88.06
2746,Gary Ablett : An Autobiography,sport,3.64,0,0,1,Gary Ablett,304.0,248.0,187,30.0,"1,200",29,Oct,2020,Hardie Grant Books,South Yarra,Australia,English,"296,107",218.59
2747,Sports Illustrated Swimsuit : 50 Years of Beautiful,sport,4.12,1,0,1,Editors Of Sports Illustrated,304.0,355.0,279,28.0,"3,061.75",22,Oct,2013,Time Inc Home Entertaiment,New York,United States,English,"381,222",247.78
2748,Rearing Game Birds and Gamekeeping : Management Techniques for Pheasant and Partridge,sport,4.0,1,0,1,Beth Williams,224.0,246.0,189,19.0,60,1,Apr,2013,Quiller Publishing Ltd,Shrewsbury,United Kingdom,English,"352,048",89.08
2749,Colombia Es Pasion! : The Generation of Racing Cyclists Who Changed Their Nation and the Tour de France,sport,4.21,1,0,1,Matt Rendell,352.0,236.0,160,38.0,580,19,Mar,2020,Orion Publishing Co,London,United Kingdom,English,"70,934",80.97
2750,When All is Said & Done,sport,4.02,1,0,1,Neale Daniher,384.0,244.0,166,39.0,707,1,Mar,2020,Pan Macmillan Australia,Sydney,Australia,English,"381,589",89.87
2751,Euro Summits : The Story of the UEFA European Championships 1960 to 2016,sport,3.56,0,0,1,Jonathan O'Brien,448.0,240.0,160,37.59,712.14,1,Aug,2021,Pitch Publishing Ltd,Hove,United Kingdom,English,"60,380",121.13
2752,Michael Jordan: Bull On Parade,sport,3.59,0,0,1,Wilfred Santiago,200.0,191.0,146,20.32,532,8,Feb,2015,Fantagraphics,Seattle,United States,English,"370,688",93.98
2753,"The Wisden Book of Test Cricket, 1977-2000: Volume 2",sport,4.71,1,0,1,Bill Frindall,768.0,234.0,156,47.0,"1,298",1,Feb,2010,Bloomsbury Publishing PLC,London,United Kingdom,English,"390,312",284.53
2754,On Cricket,sport,3.82,0,0,1,Mike Brearley,432.0,238.0,162,38.0,880,16,Jul,2019,"Little, Brown Book Group",London,United Kingdom,English,"377,567",87.18
2755,Homecamp : Stories and Inspiration for the Modern Adventurer,sport,3.98,0,0,1,Doron Francis,272.0,283.0,216,25.4,"1,500",6,Mar,2018,Explore Australia,South Yarra,Australia,English,"388,956",136.89
2756,Red Letters : Two Fervent Liverpool FC Supporters Correspond through the Epic Season That Wouldn't End,sport,5.0,1,0,1,Michael MacCambridge,464.0,229.0,152,38.1,816.47,1,Nov,2021,University of Nebraska Press,Lincoln,United States,English,"365,399",115.14
2757,Indy Split : The Battle for the Indy 500,sport,4.43,1,0,1,John Oreovicz,320.0,229.0,152,38.1,793.79,14,Jun,2021,Octane Press,Austin,United States,English,"265,253",112.05
2758,Golf : The Ultimate Book,sport,,0,0,1,Stefan Maiwald,256.0,320.0,250,27.94,"1,958",21,Oct,2019,teNeues Publishing UK Ltd,Kempen,Germany,English,"393,429",186.12
2759,Tailgate to Heaven : A British NFL Fan Tackles America,sport,3.52,0,0,1,Adam Goldstein,400.0,230.0,150,31.5,675.85,31,Jul,2012,POTOMAC BOOKS INC,Dulles,United States,English,"397,202",112.96
2760,"Samurai Arms, Armour & the Tactics of Warfare (The Book of Samurai Series) : The Collected Scrolls of Natori-Ryu",sport,3.0,0,0,1,Antony Cummins,528.0,234.0,156,45.72,839.15,23,Oct,2018,Watkins Media,London,United Kingdom,English,"371,198",132.46
2761,My Rock and Roll Football Story,sport,,0,0,1,Paul Mariner,,234.0,153,35.0,606,22,Nov,2021,Reach plc,United Kingdom,United Kingdom,English,"393,258",92.89
2762,Moto GP Yesterday & Today,sport,3.8,0,0,1,Michael Scott,192.0,286.0,222,25.4,"1,065.94",3,Apr,2018,Welbeck Publishing Group,London,United Kingdom,English,"406,811",152.48
2763,The Greatest Games : The ultimate book for football fans inspired by the #1 podcast,sport,4.08,1,0,1,Jamie Carragher,368.0,240.0,162,34.0,592,15,Feb,2021,Transworld Publishers Ltd,London,United Kingdom,English,"428,219",117.79
2764,"Fencing: Techniques of Foil, Epee & Sabre",sport,3.67,0,0,1,Brian Pitman,144.0,246.0,189,16.76,594.21,1,Mar,1989,The Crowood Press Ltd,Ramsbury,United Kingdom,English,"440,069",94.05
2765,Running on Veggies : Plant-Powered Recipes for Fueling and Feeling Your Best,sport,,0,0,1,Lottie Bildirici,256.0,232.0,187,25.4,929.86,11,Jan,2022,Potter/Ten Speed/Harmony/Rodale,United States,United States,English,"74,153",95.02
2766,Mind Games : TELEGRAPH SPORTS BOOK AWARDS 2020 - WINNER,sport,3.8,0,0,1,Annie Vernon,288.0,234.0,153,30.48,574,21,May,2019,Bloomsbury Publishing PLC,London,United Kingdom,English,"391,540",97.46
2767,"The Claret and Blue Book of West Ham United : Hammers History, Trivia, Facts and Stats",sport,4.2,1,0,1,John Northcutt,160.0,192.0,121,17.78,222.26,15,Aug,2007,Pitch Publishing Ltd,Hove,United Kingdom,English,"449,425",40.71
2768,"Camp Cocktails : Easy, Fun, and Delicious Drinks for the Great Outdoors",sport,4.13,1,0,1,Emily Vikre,192.0,203.0,203,20.32,657.71,25,Feb,2020,"Harvard Common Press,U.S.",Boston,United States,English,"379,054",77.34
2769,"Zatopek : When you can't keep going, go faster!",sport,4.1,1,0,1,Jan Novák,208.0,246.0,175,26.0,790,8,Dec,2020,SELFMADEHERO,London,United Kingdom,English,"416,424",83.19
2770,It's All a Game : A Short History of Board Games,sport,4.0,1,0,1,Tristan Donovan,336.0,205.0,136,30.0,425,1,Nov,2018,Atlantic Books,London,United Kingdom,English,"428,177",43.99
2771,Canoe Rig : The Essence and the Art: Sailpower for Antique and Traditional Canoes,sport,4.43,1,0,1,Todd Bradshaw,262.0,223.0,289,27.0,"1,383",1,Jan,2001,Wooden Boat Publications,,,English,"403,003",146.33
2772,Champion Jump Horse Racing Jockeys : From 1945 to Present Day,sport,,0,0,1,Neil Clark,256.0,234.0,156,28.0,602,30,Sep,2021,Pen & Sword Books Ltd,Barnsley,United Kingdom,English,"54,286",111.55
2773,Good to Go : What the Athlete in All of Us Can Learn from the Strange Science of Recovery,sport,4.05,1,0,1,Christie Aschwanden,312.0,244.0,165,30.0,543,5,Feb,2019,WW Norton & Co,New York,United States,English,"394,594",102.78
2774,Best Seat in the House : 18 Golden Lessons from a Father to His Son,sport,3.9,0,0,1,Jack Nicklaus II,224.0,236.0,160,24.0,389,18,May,2021,Thomas Nelson Publishers,Nashville,United States,English,"329,732",77.26
2775,AFROSURF,sport,4.58,1,0,1,Mami Wata,320.0,279.0,216,33.02,"1,678.29",15,Jun,2021,Random House USA Inc,Berkeley,United States,English,"393,320",125.62
2776,Strength And Conditioning,sport,4.0,1,0,1,Gavin L. Moir,656.0,271.78,213.36,25.4,"1,219",16,Mar,2015,"Jones and Bartlett Publishers, Inc",Sudbury,United States,English,"604,291",567.7
2777,Orvis Guide to Better Fly Casting : A Problem-Solving Approach,sport,4.33,1,0,1,Al Kyte,168.0,152.0,229,20.32,37,1,Sep,2008,Rowman & Littlefield,Guilford,United States,English,"388,481",76.25
2778,"The Pact : A UFC Champion, a Boy with Cancer, and Their Promise to Win the Ultimate Battle",sport,4.19,1,0,1,Cody Garbrandt,240.0,239.0,162,23.0,380,8,May,2018,Thomas Nelson Publishers,Nashville,United States,English,"401,472",70.96
2779,"Aston Villa on This Day : History, Facts & Figures from Every Day of the Year",sport,3.67,0,0,1,Brian Beard,136.0,192.0,121,20.32,204.12,1,Apr,2013,Pitch Publishing Ltd,Hove,United Kingdom,English,"536,206",37.29
2780,Golf is a Game of Confidence,sport,4.17,1,0,1,Dr. Bob Rotella,16.0,191.0,145,25.91,360,20,May,1996,SIMON & SCHUSTER,New York,United States,English,"406,814",89.56
2781,Expert Sailing Skills : No Nonsense Advice That Really Works,sport,4.5,1,0,1,Tom Cunliffe,184.0,303.0,218,15.24,944,3,Jul,2012,John Wiley & Sons Inc,New York,United States,English,"401,849",102.2
2782,A Walk from the Wild Edge : A journey of self-discovery and human connection,sport,4.31,1,0,1,Jake Tyler,320.0,240.0,162,31.0,536,18,Mar,2021,Penguin Books Ltd,London,United Kingdom,English,"394,380",85.11
2783,101 Great Football Players,sport,,0,0,1,Colin Mitchell,372.0,260.0,215,32.0,"1,746",1,Jul,2013,New Holland Publishers Ltd,London,United Kingdom,English,"396,623",144.99
2784,Pushing the Boundaries: Cricket in the Eighties : The Perfect Gift Book for Cricket Fans,sport,3.94,0,0,1,Derek Pringle,416.0,239.0,164,40.0,681,29,Jan,2019,Hodder & Stoughton,London,United Kingdom,English,"394,160",114.77
2785,Revolutions : How Women Changed the World on Two Wheels,sport,,0,0,1,Hannah Ross,352.0,218.0,146,32.0,453,1,Apr,2021,Orion Publishing Co,London,United Kingdom,English,"385,639",71.04
2786,The Samurai Sword : A Handbook,sport,3.88,0,0,1,John M. Yumoto,192.0,229.0,152,20.32,482,15,Sep,2008,Tuttle Publishing,Boston,United States,English,"406,927",124.4
2787,The Wisdom of Wooden: My Century On and Off the Court,sport,4.46,1,0,1,John Wooden,80.0,302.0,234,13.0,640,16,Aug,2010,McGraw-Hill Education - Europe,New York,NY,English,"401,326",
2788,100 Slopes of a Lifetime : The World's Ultimate Ski and Snowboard Destinations,sport,,0,0,1,Gordy Megroz,400.0,216.0,216,30.99,"1,465.1",6,Jan,2022,National Geographic Society,United States,United States,English,"447,504",117.61
2789,Alpine Caving Techniques : A Complete Guide to Safe and Efficient Caving,sport,4.78,1,0,1,George Marbach,320.0,250.0,175,27.0,939,1,Aug,2002,"Speleo Projects,Switzerland",Allschwil,Switzerland,English,"406,974",118.27
2790,"Strong Is the New Beautiful : Embrace Your Natural Beauty, Eat Clean, and Harness Your Power",sport,3.57,0,0,1,Lindsey Vonn,256.0,249.0,193,23.0,816,4,Oct,2016,Dey Street Books,,,English,"399,224",108.67
2791,"The Winning Formula : Leadership, Strategy and Motivation The F1 Way",sport,3.65,0,0,1,David Coulthard,304.0,240.0,162,29.0,490,1,Aug,2018,Bonnier Books Ltd,Chichester,United Kingdom,English,"400,216",76.37
2792,100 Things to do in a Forest,sport,4.05,1,0,1,Jennifer Davis,160.0,220.0,155,20.32,439.98,11,Aug,2020,Orion Publishing Co,London,United Kingdom,English,"409,856",72.23
2793,"Strong : Nine Workout Programs for Women to Burn Fat, Boost Metabolism, and Build Strength for Life",sport,4.08,1,0,1,Lou Schuler,304.0,235.0,191,27.94,1,10,Nov,2015,"Avery Publishing Group Inc.,U.S.",New York,United States,English,"411,031",110.47
2794,World Rugby Records,sport,4.6,1,0,1,Chris Hawkes,224.0,269.0,205,17.78,988.83,1,Jan,2016,Welbeck Publishing Group,London,United Kingdom,English,"40,945",93.81
2795,Tying Streamers : Essential Flies and Techniques for the Top Patterns,sport,4.5,1,0,1,Charlie Craven,280.0,290.0,223,19.0,"1,170",17,Sep,2020,Stackpole Books,Mechanicsburg,Pennsylvania,English,"401,675",175.08
2796,Secret Tactics : Lessons from the Great Masters of Martial Arts,sport,4.12,1,0,1,Kazumi Tabata,160.0,191.0,127,20.32,340,15,Aug,2003,Tuttle Publishing,Boston,United States,English,"400,834",56.53
2797,Rugby's Strangest Matches : Extraordinary but true stories from over a century of rugby,sport,3.31,0,0,1,John Griffiths,256.0,198.0,129,25.0,370,26,Sep,2019,HarperCollins Publishers,United Kingdom,United Kingdom,English,"387,460",52.9
2798,The SEA PAINTERS WORLD,sport,4.57,1,0,1,Geoff Hunt,144.0,300.0,280,20.0,"1,418",7,Feb,2012,BLOOMSBURY PUBLISHING PLC,London,United Kingdom,English,"409,139",189.98
2799,Gazza in Italy,sport,3.72,0,0,1,Daniel Storey,144.0,204.0,135,18.0,270,22,Jan,2019,HarperCollins Publishers,London,United Kingdom,English,"107,505",51.13
2800,Don'ts for Golfers,sport,4.62,1,0,1,Ian Woosnam,80.0,107.0,65,10.0,50,24,Feb,2010,Bloomsbury Publishing PLC,London,United Kingdom,English,"401,800",30.21
2801,"Moto GP - a photographic celebration : Over 200 photographs from the 1970s to the present day of the world's best riders, bikes and GP circuits",sport,2.5,0,0,1,Phil Wain,224.0,290.0,247,25.4,"1,360.78",8,Nov,2018,Aurum Press,London,United Kingdom,English,"488,036",114.66
2802,"Sports Analytics : A Guide for Coaches, Managers, and Other Decision Makers",sport,3.45,0,0,1,Benjamin Alamar,152.0,210.0,140,20.32,317.51,6,Aug,2013,Columbia University Press,New York,United States,English,"399,176",88.02
2803,Where the Wild Winds Are : Walking Europe's Winds from the Pennines to Provence,sport,3.87,0,0,1,Nick Hunt,272.0,220.0,140,28.0,400,7,Nov,2017,John Murray Press,London,United Kingdom,English,"398,246",97.37
2804,Silver. Skate. Seventies.,sport,4.5,1,0,1,Hugh Holland,160.0,312.0,236,27.0,"1,280",22,Oct,2019,Chronicle Books,San Francisco,United States,English,"72,807",140.13
2805,The 100 Greatest Retro Videogames : The Ultimate Guide to Classic Games,sport,3.8,0,0,1,Future Publishing Ltd,192.0,237.0,185,20.32,725.75,7,Apr,2020,Welbeck Publishing Group,London,United Kingdom,English,"41,634",113.68
2806,A Most Beautiful Thing : The True Story of America's First All-Black High School Rowing Team,sport,4.36,1,0,1,Arshay Cooper,240.0,164.0,243,24.0,417,30,Jun,2020,Flatiron Books,New York,United States,English,"320,227",98.47
2807,Dora Lives : The Authorized Story of Miki Dora,sport,4.24,1,0,1,Drew Kampion,138.0,260.0,180,20.32,748.43,5,Oct,2005,"T Adler,US",Santa Barbara,United States,English,"399,536",187.54
2808,The GAA and Revolution in Ireland 1913-1923,sport,4.0,1,0,1,Gearoid O Tuathaigh,310.0,234.0,156,23.0,871,2,May,2016,The Collins Press,Cork,Ireland,English,"376,476",120.46
2809,Lost Balls,sport,3.92,0,0,1,Charles Lindsay,128.0,261.0,265,17.0,970,7,Jul,2005,"Little, Brown & Company",New York,United States,English,"420,363",98.2
2810,"Le Mans : The Official History of the World's Greatest Motor Race, 1980-89",sport,5.0,1,0,1,Quentin Spurring,384.0,280.0,230,25.65,"1,900.55",15,Sep,2014,Evro Publishing,Sherborne,United Kingdom,English,"413,747",251.2
2811,"Hobbo : Motor-Racer, Motor Mouth : The Autobiography of David Hobbs",sport,4.54,1,0,1,David Hobbs,304.0,280.0,235,22.86,"1,696.44",29,May,2018,Evro Publishing,Sherborne,United Kingdom,English,"449,544",209.11
